uri,id,name,popularity
spotify:track:2sOj9vyd6yiss9W1IK6chU,2sOj9vyd6yiss9W1IK6chU,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",62
spotify:track:6x3gud5JkOSGYJpRUYN1Gg,6x3gud5JkOSGYJpRUYN1Gg,Us vs. Them (feat. Gucci Mane),55
spotify:track:12PNcnMsjsZ3eHm62t8hiy,12PNcnMsjsZ3eHm62t8hiy,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",42
spotify:track:1Gb6r4iX8w60t6OFTvWI4K,1Gb6r4iX8w60t6OFTvWI4K,NO SECRET (feat. Drake),47
spotify:track:6HW0HSK7j7FHeFlxqNdKR4,6HW0HSK7j7FHeFlxqNdKR4,Haitian Scarface,51
spotify:track:0QNNd0qMCDbraS1nQPg3aA,0QNNd0qMCDbraS1nQPg3aA,HOTEL LOBBY (Unc & Phew),70
spotify:track:1dH43IEzvkRIFu6HdXWCha,1dH43IEzvkRIFu6HdXWCha,Faster,57
spotify:track:5BbdKBZO0TH0GhfxUfyhL9,5BbdKBZO0TH0GhfxUfyhL9,Freestyle,83
spotify:track:1YWE7cMqo4iVNdPTpH4Khj,1YWE7cMqo4iVNdPTpH4Khj,712PM,58
spotify:track:02Cj2MSlERvamTj5A7Zi0P,02Cj2MSlERvamTj5A7Zi0P,Vette Motors,0
spotify:track:1fz22sUZlpL9jZOWz02wws,1fz22sUZlpL9jZOWz02wws,Hear It Back (feat. Moneybagg Yo),52
spotify:track:1NtyeXryylf8HWXnxVTD3v,1NtyeXryylf8HWXnxVTD3v,Yungen (feat. Jack Harlow),57
spotify:track:7N17JE5sPConOSeEIC5AnS,7N17JE5sPConOSeEIC5AnS,I KNOW,48
spotify:track:3umPlMokEzAFxJO33tNdlY,3umPlMokEzAFxJO33tNdlY,IDGAF,52
spotify:track:0iPb0dxCtjFcmFa2ElfBJ5,0iPb0dxCtjFcmFa2ElfBJ5,54321,52
spotify:track:7B1J53ECCbVKukD19Wyy5K,7B1J53ECCbVKukD19Wyy5K,I Know,61
spotify:track:3GbQcjKWT7eVpUfzqwUjxv,3GbQcjKWT7eVpUfzqwUjxv,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),57
spotify:track:5ZWNnO9MyPfGrUHiGWHESB,5ZWNnO9MyPfGrUHiGWHESB,Pressurelicious (feat. Future),55
spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,81
spotify:track:3F5CgOj3wFlRv51JsHbxhe,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),87
spotify:track:1zDTmTmhhoRRwse77nyn6J,1zDTmTmhhoRRwse77nyn6J,From The D 2 The LBC (with Snoop Dogg),40
spotify:track:68hn4O7tjgp4ITx5dSpuNL,68hn4O7tjgp4ITx5dSpuNL,Did Shit To Me (feat. Doodie Lo),46
spotify:track:1vbn9fEyw1IYhqgZJdu9ZB,1vbn9fEyw1IYhqgZJdu9ZB,Falling Back,61
spotify:track:32ny2YtiR7zKi7PBjiQ5Iy,32ny2YtiR7zKi7PBjiQ5Iy,Real Talk,55
spotify:track:0H4JxGArtYE3sH3BiW3pMb,0H4JxGArtYE3sH3BiW3pMb,Big Lyfe,43
spotify:track:7ItXHU9yVm8AUkMyo4kffF,7ItXHU9yVm8AUkMyo4kffF,"Run (feat. Tyga, 21 Savage & BIA)",52
spotify:track:0b7UwotRCrS7qBoLDjfvSY,0b7UwotRCrS7qBoLDjfvSY,U-Digg (feat. 42 Dugg & Veeze),60
spotify:track:5gcsJvWzuPMeJBQYdiO0RS,5gcsJvWzuPMeJBQYdiO0RS,Step 1 (with Offset),53
spotify:track:6r9xnueU24r4eoG3HXC87E,6r9xnueU24r4eoG3HXC87E,Bestie,67
spotify:track:1u5b88q0jZMG6Vy6HmbsV1,1u5b88q0jZMG6Vy6HmbsV1,Invites,31
spotify:track:2IK9fOwtb9E9s28dRs56oA,2IK9fOwtb9E9s28dRs56oA,Opinion Base,48
spotify:track:1oWM79mUVdZGCGYjSirHZR,1oWM79mUVdZGCGYjSirHZR,Bandit (with YoungBoy Never Broke Again),75
spotify:track:2cEnKRR4dYBB2VA1mjlb1z,2cEnKRR4dYBB2VA1mjlb1z,Nevada,72
spotify:track:16bHRxM89ue0TiCKARYbRp,16bHRxM89ue0TiCKARYbRp,Sorry Not Sorry,67
spotify:track:3Fr8ZdWpDO3e4JbMGDFUmY,3Fr8ZdWpDO3e4JbMGDFUmY,Wait,0
spotify:track:4sw7D73E8KHAZVQxRNJArP,4sw7D73E8KHAZVQxRNJArP,Flamboyant,40
spotify:track:6klLvorLoo1sxvZcjJIY8I,6klLvorLoo1sxvZcjJIY8I,Make No Sense,76
spotify:track:5PvVkf1Yuq3XyMqqjPiKPd,5PvVkf1Yuq3XyMqqjPiKPd,Been Away,80
spotify:track:7IpDQcksaT8SxS7vOX4SRm,7IpDQcksaT8SxS7vOX4SRm,What You Need,64
spotify:track:4tYM0WLrla4xEPReSXtk37,4tYM0WLrla4xEPReSXtk37,Cholo,24
spotify:track:6bbmRjLuF4pZTvVziqhFVu,6bbmRjLuF4pZTvVziqhFVu,Batter Up,0
spotify:track:0mRLwG7wuFkJbOe40oNr1w,0mRLwG7wuFkJbOe40oNr1w,Residential,0
spotify:track:2YVJ1KUr5nP66dmxT8yswB,2YVJ1KUr5nP66dmxT8yswB,Hello,33
spotify:track:5kYSScXYOZYyi0fxramiW6,5kYSScXYOZYyi0fxramiW6,BEAUTIFUL (feat. Future & SZA),60
spotify:track:68Dni7IE4VyPkTOH9mRWHr,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,89
spotify:track:5RtOqP26S4KrWexNolBaQc,5RtOqP26S4KrWexNolBaQc,From Nothing,50
spotify:track:2d4XHh61JufZpNdm88TXXx,2d4XHh61JufZpNdm88TXXx,IT AIN'T SAFE (feat. Nardo Wick & Kodak Black),51
spotify:track:7nc7mlSdWYeFom84zZ8Wr8,7nc7mlSdWYeFom84zZ8Wr8,Tell Em,78
spotify:track:58k32my5lKofeZRtIvBDg9,58k32my5lKofeZRtIvBDg9,HONEST,80
spotify:track:6nrPRHGdz1ytpX2ZBZ4RGU,6nrPRHGdz1ytpX2ZBZ4RGU,Falsetto (feat. Lil Tecca),5
spotify:track:2sOj9vyd6yiss9W1IK6chU,2sOj9vyd6yiss9W1IK6chU,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",62
spotify:track:6x3gud5JkOSGYJpRUYN1Gg,6x3gud5JkOSGYJpRUYN1Gg,Us vs. Them (feat. Gucci Mane),55
spotify:track:12PNcnMsjsZ3eHm62t8hiy,12PNcnMsjsZ3eHm62t8hiy,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",42
spotify:track:1Gb6r4iX8w60t6OFTvWI4K,1Gb6r4iX8w60t6OFTvWI4K,NO SECRET (feat. Drake),47
spotify:track:6HW0HSK7j7FHeFlxqNdKR4,6HW0HSK7j7FHeFlxqNdKR4,Haitian Scarface,51
spotify:track:0QNNd0qMCDbraS1nQPg3aA,0QNNd0qMCDbraS1nQPg3aA,HOTEL LOBBY (Unc & Phew),70
spotify:track:1dH43IEzvkRIFu6HdXWCha,1dH43IEzvkRIFu6HdXWCha,Faster,57
spotify:track:5BbdKBZO0TH0GhfxUfyhL9,5BbdKBZO0TH0GhfxUfyhL9,Freestyle,83
spotify:track:1YWE7cMqo4iVNdPTpH4Khj,1YWE7cMqo4iVNdPTpH4Khj,712PM,58
spotify:track:02Cj2MSlERvamTj5A7Zi0P,02Cj2MSlERvamTj5A7Zi0P,Vette Motors,0
spotify:track:1fz22sUZlpL9jZOWz02wws,1fz22sUZlpL9jZOWz02wws,Hear It Back (feat. Moneybagg Yo),52
spotify:track:1NtyeXryylf8HWXnxVTD3v,1NtyeXryylf8HWXnxVTD3v,Yungen (feat. Jack Harlow),57
spotify:track:7N17JE5sPConOSeEIC5AnS,7N17JE5sPConOSeEIC5AnS,I KNOW,48
spotify:track:3umPlMokEzAFxJO33tNdlY,3umPlMokEzAFxJO33tNdlY,IDGAF,52
spotify:track:0iPb0dxCtjFcmFa2ElfBJ5,0iPb0dxCtjFcmFa2ElfBJ5,54321,52
spotify:track:7B1J53ECCbVKukD19Wyy5K,7B1J53ECCbVKukD19Wyy5K,I Know,61
spotify:track:3GbQcjKWT7eVpUfzqwUjxv,3GbQcjKWT7eVpUfzqwUjxv,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),57
spotify:track:5ZWNnO9MyPfGrUHiGWHESB,5ZWNnO9MyPfGrUHiGWHESB,Pressurelicious (feat. Future),55
spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,81
spotify:track:3F5CgOj3wFlRv51JsHbxhe,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),87
spotify:track:1zDTmTmhhoRRwse77nyn6J,1zDTmTmhhoRRwse77nyn6J,From The D 2 The LBC (with Snoop Dogg),40
spotify:track:68hn4O7tjgp4ITx5dSpuNL,68hn4O7tjgp4ITx5dSpuNL,Did Shit To Me (feat. Doodie Lo),46
spotify:track:1vbn9fEyw1IYhqgZJdu9ZB,1vbn9fEyw1IYhqgZJdu9ZB,Falling Back,61
spotify:track:32ny2YtiR7zKi7PBjiQ5Iy,32ny2YtiR7zKi7PBjiQ5Iy,Real Talk,55
spotify:track:0H4JxGArtYE3sH3BiW3pMb,0H4JxGArtYE3sH3BiW3pMb,Big Lyfe,43
spotify:track:7ItXHU9yVm8AUkMyo4kffF,7ItXHU9yVm8AUkMyo4kffF,"Run (feat. Tyga, 21 Savage & BIA)",52
spotify:track:0b7UwotRCrS7qBoLDjfvSY,0b7UwotRCrS7qBoLDjfvSY,U-Digg (feat. 42 Dugg & Veeze),60
spotify:track:5gcsJvWzuPMeJBQYdiO0RS,5gcsJvWzuPMeJBQYdiO0RS,Step 1 (with Offset),53
spotify:track:6r9xnueU24r4eoG3HXC87E,6r9xnueU24r4eoG3HXC87E,Bestie,67
spotify:track:1u5b88q0jZMG6Vy6HmbsV1,1u5b88q0jZMG6Vy6HmbsV1,Invites,31
spotify:track:2IK9fOwtb9E9s28dRs56oA,2IK9fOwtb9E9s28dRs56oA,Opinion Base,48
spotify:track:1oWM79mUVdZGCGYjSirHZR,1oWM79mUVdZGCGYjSirHZR,Bandit (with YoungBoy Never Broke Again),75
spotify:track:2cEnKRR4dYBB2VA1mjlb1z,2cEnKRR4dYBB2VA1mjlb1z,Nevada,72
spotify:track:16bHRxM89ue0TiCKARYbRp,16bHRxM89ue0TiCKARYbRp,Sorry Not Sorry,67
spotify:track:3Fr8ZdWpDO3e4JbMGDFUmY,3Fr8ZdWpDO3e4JbMGDFUmY,Wait,0
spotify:track:4sw7D73E8KHAZVQxRNJArP,4sw7D73E8KHAZVQxRNJArP,Flamboyant,40
spotify:track:6klLvorLoo1sxvZcjJIY8I,6klLvorLoo1sxvZcjJIY8I,Make No Sense,76
spotify:track:5PvVkf1Yuq3XyMqqjPiKPd,5PvVkf1Yuq3XyMqqjPiKPd,Been Away,80
spotify:track:7IpDQcksaT8SxS7vOX4SRm,7IpDQcksaT8SxS7vOX4SRm,What You Need,64
spotify:track:4tYM0WLrla4xEPReSXtk37,4tYM0WLrla4xEPReSXtk37,Cholo,24
spotify:track:6bbmRjLuF4pZTvVziqhFVu,6bbmRjLuF4pZTvVziqhFVu,Batter Up,0
spotify:track:0mRLwG7wuFkJbOe40oNr1w,0mRLwG7wuFkJbOe40oNr1w,Residential,0
spotify:track:2YVJ1KUr5nP66dmxT8yswB,2YVJ1KUr5nP66dmxT8yswB,Hello,33
spotify:track:1IaW8CFxr6rG5r9AclQYTC,1IaW8CFxr6rG5r9AclQYTC,Brothers,25
spotify:track:5tvPc59Km6iS9b1IBCslNJ,5tvPc59Km6iS9b1IBCslNJ,Time For It,16
spotify:track:4KwhlWcfmkN9bt7D13zui8,4KwhlWcfmkN9bt7D13zui8,Never Miss,0
spotify:track:1faZXzEfhJoy9CG6QPDNZo,1faZXzEfhJoy9CG6QPDNZo,Stop It,0
spotify:track:0tQn8cmkoSCZOaceCiX6sD,0tQn8cmkoSCZOaceCiX6sD,Fine Ass,0
spotify:track:1F1QmI8TMHir9SUFrooq5F,1F1QmI8TMHir9SUFrooq5F,Buff Baby,53
spotify:track:6O10oTtZIZ4DkkUqyfCbrR,6O10oTtZIZ4DkkUqyfCbrR,Higher (feat. Nipsey Hussle & John Legend),49
spotify:track:2fHIIgFA9r7oPDpeFZ7eOK,2fHIIgFA9r7oPDpeFZ7eOK,Giannis (feat. Anderson .Paak),28
spotify:track:2SDFznsHkeFXiPFwN0npVM,2SDFznsHkeFXiPFwN0npVM,COMMANDO (feat. G-Eazy),0
spotify:track:0e7ipj03S05BNilyu5bRzt,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),84
spotify:track:6ya8ejoKgw906Y8LWclqrp,6ya8ejoKgw906Y8LWclqrp,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),62
spotify:track:14mHfNsSHN0FbLftyjrV9g,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,61
spotify:track:0BnTBAGmr9FtYwkZrwKhwS,0BnTBAGmr9FtYwkZrwKhwS,Just Us (feat. SZA),64
spotify:track:20MuVazoNMv6xjKPnRFOxG,20MuVazoNMv6xjKPnRFOxG,WAKE UP,69
spotify:track:2t8yVaLvJ0RenpXUIAC52d,2t8yVaLvJ0RenpXUIAC52d,a lot,82
spotify:track:1Hd2XLitkt1PYCWSbfF5qV,1Hd2XLitkt1PYCWSbfF5qV,Wish Wish (feat. Cardi B & 21 Savage),56
spotify:track:5UoyJTgMKccFYaqVArGSRz,5UoyJTgMKccFYaqVArGSRz,Green Gucci Suit (feat. Future),39
spotify:track:4uP3pUP18ennmz0tb3GphR,4uP3pUP18ennmz0tb3GphR,Solo de Mi,70
spotify:track:577YBGuskWkVDCxZrLRB4v,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,82
spotify:track:4U6ubKsTd8RBDP5tPPhh7I,4U6ubKsTd8RBDP5tPPhh7I,"You Stay (feat. Meek Mill, J Balvin, Lil Baby & Jeremih)",54
spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,76
spotify:track:5ASZFbCod633wLragmPYTj,5ASZFbCod633wLragmPYTj,Renegade,54
spotify:track:3WRIaWsws011vHMd9uzPjG,3WRIaWsws011vHMd9uzPjG,First Off (feat. Travis Scott),60
spotify:track:6Dq8FZrvx9S28iyaKSwn9x,6Dq8FZrvx9S28iyaKSwn9x,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",54
spotify:track:6g0Orsxv6glTJCt4cHsRsQ,6g0Orsxv6glTJCt4cHsRsQ,Formation,73
spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),87
spotify:track:0q75NwOoFiARAVp4EXU4Bs,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),80
spotify:track:0b6UoVjUzFyZNpHI0aAhKt,0b6UoVjUzFyZNpHI0aAhKt,Celebrate (feat. Travis Scott & Post Malone),58
spotify:track:6DCZcSspjsKoFjzjrWoCdn,6DCZcSspjsKoFjzjrWoCdn,God's Plan,85
spotify:track:4dZzlqzVFeCFclVOdmdx5d,4dZzlqzVFeCFclVOdmdx5d,False Pretense,22
spotify:track:6xVhqLT40s5sVhepe9Mckc,6xVhqLT40s5sVhepe9Mckc,Weather the Storm (feat. Meek Mill & Lil Baby),45
spotify:track:2OaKHGvIxoOzIYjyMsxcT8,2OaKHGvIxoOzIYjyMsxcT8,3 Headed Snake (feat. Young Thug),58
spotify:track:2GGMabyHXnJmjY6CXhhB2e,2GGMabyHXnJmjY6CXhhB2e,Money,71
spotify:track:03nPEoQOYMuDe7KmGljpmd,03nPEoQOYMuDe7KmGljpmd,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",57
spotify:track:0e7ipj03S05BNilyu5bRzt,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),84
spotify:track:6ya8ejoKgw906Y8LWclqrp,6ya8ejoKgw906Y8LWclqrp,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),62
spotify:track:1Uue730zlycJb8dN6n6PHz,1Uue730zlycJb8dN6n6PHz,Buttered Up,46
spotify:track:14mHfNsSHN0FbLftyjrV9g,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,61
spotify:track:20MuVazoNMv6xjKPnRFOxG,20MuVazoNMv6xjKPnRFOxG,WAKE UP,69
spotify:track:2t8yVaLvJ0RenpXUIAC52d,2t8yVaLvJ0RenpXUIAC52d,a lot,82
spotify:track:5UoyJTgMKccFYaqVArGSRz,5UoyJTgMKccFYaqVArGSRz,Green Gucci Suit (feat. Future),39
spotify:track:4uP3pUP18ennmz0tb3GphR,4uP3pUP18ennmz0tb3GphR,Solo de Mi,70
spotify:track:577YBGuskWkVDCxZrLRB4v,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,82
spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,76
spotify:track:5ASZFbCod633wLragmPYTj,5ASZFbCod633wLragmPYTj,Renegade,54
spotify:track:3WRIaWsws011vHMd9uzPjG,3WRIaWsws011vHMd9uzPjG,First Off (feat. Travis Scott),60
spotify:track:6g0Orsxv6glTJCt4cHsRsQ,6g0Orsxv6glTJCt4cHsRsQ,Formation,73
spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),87
spotify:track:0q75NwOoFiARAVp4EXU4Bs,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),80
spotify:track:6DCZcSspjsKoFjzjrWoCdn,6DCZcSspjsKoFjzjrWoCdn,God's Plan,85
spotify:track:1IaW8CFxr6rG5r9AclQYTC,1IaW8CFxr6rG5r9AclQYTC,Brothers,25
spotify:track:5tvPc59Km6iS9b1IBCslNJ,5tvPc59Km6iS9b1IBCslNJ,Time For It,16
spotify:track:4KwhlWcfmkN9bt7D13zui8,4KwhlWcfmkN9bt7D13zui8,Never Miss,0
spotify:track:1faZXzEfhJoy9CG6QPDNZo,1faZXzEfhJoy9CG6QPDNZo,Stop It,0
spotify:track:0tQn8cmkoSCZOaceCiX6sD,0tQn8cmkoSCZOaceCiX6sD,Fine Ass,0
spotify:track:1F1QmI8TMHir9SUFrooq5F,1F1QmI8TMHir9SUFrooq5F,Buff Baby,53
spotify:track:6O10oTtZIZ4DkkUqyfCbrR,6O10oTtZIZ4DkkUqyfCbrR,Higher (feat. Nipsey Hussle & John Legend),49
spotify:track:2fHIIgFA9r7oPDpeFZ7eOK,2fHIIgFA9r7oPDpeFZ7eOK,Giannis (feat. Anderson .Paak),28
spotify:track:2SDFznsHkeFXiPFwN0npVM,2SDFznsHkeFXiPFwN0npVM,COMMANDO (feat. G-Eazy),0
spotify:track:0e7ipj03S05BNilyu5bRzt,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),84
spotify:track:6ya8ejoKgw906Y8LWclqrp,6ya8ejoKgw906Y8LWclqrp,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),62
spotify:track:14mHfNsSHN0FbLftyjrV9g,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,61
spotify:track:0BnTBAGmr9FtYwkZrwKhwS,0BnTBAGmr9FtYwkZrwKhwS,Just Us (feat. SZA),64
spotify:track:20MuVazoNMv6xjKPnRFOxG,20MuVazoNMv6xjKPnRFOxG,WAKE UP,69
spotify:track:2t8yVaLvJ0RenpXUIAC52d,2t8yVaLvJ0RenpXUIAC52d,a lot,82
spotify:track:1Hd2XLitkt1PYCWSbfF5qV,1Hd2XLitkt1PYCWSbfF5qV,Wish Wish (feat. Cardi B & 21 Savage),56
spotify:track:5UoyJTgMKccFYaqVArGSRz,5UoyJTgMKccFYaqVArGSRz,Green Gucci Suit (feat. Future),39
spotify:track:4uP3pUP18ennmz0tb3GphR,4uP3pUP18ennmz0tb3GphR,Solo de Mi,70
spotify:track:577YBGuskWkVDCxZrLRB4v,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,82
spotify:track:4U6ubKsTd8RBDP5tPPhh7I,4U6ubKsTd8RBDP5tPPhh7I,"You Stay (feat. Meek Mill, J Balvin, Lil Baby & Jeremih)",54
spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,76
spotify:track:5ASZFbCod633wLragmPYTj,5ASZFbCod633wLragmPYTj,Renegade,54
spotify:track:3WRIaWsws011vHMd9uzPjG,3WRIaWsws011vHMd9uzPjG,First Off (feat. Travis Scott),60
spotify:track:6Dq8FZrvx9S28iyaKSwn9x,6Dq8FZrvx9S28iyaKSwn9x,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",54
spotify:track:6g0Orsxv6glTJCt4cHsRsQ,6g0Orsxv6glTJCt4cHsRsQ,Formation,73
spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),87
spotify:track:0q75NwOoFiARAVp4EXU4Bs,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),80
spotify:track:0b6UoVjUzFyZNpHI0aAhKt,0b6UoVjUzFyZNpHI0aAhKt,Celebrate (feat. Travis Scott & Post Malone),58
spotify:track:6DCZcSspjsKoFjzjrWoCdn,6DCZcSspjsKoFjzjrWoCdn,God's Plan,85
spotify:track:4dZzlqzVFeCFclVOdmdx5d,4dZzlqzVFeCFclVOdmdx5d,False Pretense,22
spotify:track:6xVhqLT40s5sVhepe9Mckc,6xVhqLT40s5sVhepe9Mckc,Weather the Storm (feat. Meek Mill & Lil Baby),45
spotify:track:2OaKHGvIxoOzIYjyMsxcT8,2OaKHGvIxoOzIYjyMsxcT8,3 Headed Snake (feat. Young Thug),58
spotify:track:2GGMabyHXnJmjY6CXhhB2e,2GGMabyHXnJmjY6CXhhB2e,Money,71
spotify:track:03nPEoQOYMuDe7KmGljpmd,03nPEoQOYMuDe7KmGljpmd,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",57
spotify:track:0e7ipj03S05BNilyu5bRzt,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),84
spotify:track:6ya8ejoKgw906Y8LWclqrp,6ya8ejoKgw906Y8LWclqrp,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),62
spotify:track:1Uue730zlycJb8dN6n6PHz,1Uue730zlycJb8dN6n6PHz,Buttered Up,46
spotify:track:14mHfNsSHN0FbLftyjrV9g,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,61
spotify:track:20MuVazoNMv6xjKPnRFOxG,20MuVazoNMv6xjKPnRFOxG,WAKE UP,69
spotify:track:2t8yVaLvJ0RenpXUIAC52d,2t8yVaLvJ0RenpXUIAC52d,a lot,82
spotify:track:5UoyJTgMKccFYaqVArGSRz,5UoyJTgMKccFYaqVArGSRz,Green Gucci Suit (feat. Future),39
spotify:track:4uP3pUP18ennmz0tb3GphR,4uP3pUP18ennmz0tb3GphR,Solo de Mi,70
spotify:track:577YBGuskWkVDCxZrLRB4v,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,82
spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,76
spotify:track:5ASZFbCod633wLragmPYTj,5ASZFbCod633wLragmPYTj,Renegade,54
spotify:track:3WRIaWsws011vHMd9uzPjG,3WRIaWsws011vHMd9uzPjG,First Off (feat. Travis Scott),60
spotify:track:6g0Orsxv6glTJCt4cHsRsQ,6g0Orsxv6glTJCt4cHsRsQ,Formation,73
spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),87
spotify:track:0q75NwOoFiARAVp4EXU4Bs,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),80
spotify:track:6DCZcSspjsKoFjzjrWoCdn,6DCZcSspjsKoFjzjrWoCdn,God's Plan,85
spotify:track:4dZzlqzVFeCFclVOdmdx5d,4dZzlqzVFeCFclVOdmdx5d,False Pretense,22
spotify:track:2OaKHGvIxoOzIYjyMsxcT8,2OaKHGvIxoOzIYjyMsxcT8,3 Headed Snake (feat. Young Thug),58
spotify:track:2GGMabyHXnJmjY6CXhhB2e,2GGMabyHXnJmjY6CXhhB2e,Money,71
spotify:track:5rU6kDNXZLXIinFezpbWbO,5rU6kDNXZLXIinFezpbWbO,Tap (feat. Meek Mill),61
spotify:track:5ftkWU3phWxdL8wjujAmH5,5ftkWU3phWxdL8wjujAmH5,Now,0
spotify:track:4hqOmrCCJKyiuwDexd8c2t,4hqOmrCCJKyiuwDexd8c2t,Price On My Head (feat. The Weeknd),55
spotify:track:17GMg9jccm0sz5re7cWJCu,17GMg9jccm0sz5re7cWJCu,Oh My God,32
spotify:track:7KVPsVMOK3NL7subwJ0dZj,7KVPsVMOK3NL7subwJ0dZj,Who You Foolin,73
spotify:track:3KkWGDCb6byHjNYjxBihGK,3KkWGDCb6byHjNYjxBihGK,Habits,51
spotify:track:4pCEIQ6wBVuaJdER5bALtO,4pCEIQ6wBVuaJdER5bALtO,That's a Rack,57
spotify:track:4Mh7CPtUTbF72KSFxlUn13,4Mh7CPtUTbF72KSFxlUn13,Rack In My Sleep (feat. 88GLAM),38
spotify:track:0BOmhToQ03yOdpzYKMEnAg,0BOmhToQ03yOdpzYKMEnAg,Baby Birkin,60
spotify:track:3XiNC94b4Tq1xwv70sQJGN,3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,70
spotify:track:2OaKHGvIxoOzIYjyMsxcT8,2OaKHGvIxoOzIYjyMsxcT8,3 Headed Snake (feat. Young Thug),58
spotify:track:1fewSx2d5KIZ04wsooEBOz,1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),82
spotify:track:24W9LlHIfhALtn33zBnnQr,24W9LlHIfhALtn33zBnnQr,Outstanding (feat. 21 Savage),43
spotify:track:0Z1CgKoZXoQYRiqyXhq9LV,0Z1CgKoZXoQYRiqyXhq9LV,Squidrific,51
spotify:track:5Ljc4FvofsvW9oUlSyReef,5Ljc4FvofsvW9oUlSyReef,Repo,0
spotify:track:3mhLnZNg2efKBLPxH5xaKr,3mhLnZNg2efKBLPxH5xaKr,Getcha Roll on (feat. Tory Lanez),0
spotify:track:2AgnbuzvnfPvq1sAYNB4pj,2AgnbuzvnfPvq1sAYNB4pj,"Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",51
spotify:track:6Uh6VBPzqT8g4ADAYVpxeM,6Uh6VBPzqT8g4ADAYVpxeM,It's My Dog Birthday,0
spotify:track:0QorFiIXq63UHjwub6K8uF,0QorFiIXq63UHjwub6K8uF,Lil Boat (feat. Lil Yachty) - Remix,0
spotify:track:0TlLq3lA83rQOYtrqBqSct,0TlLq3lA83rQOYtrqBqSct,Nonstop,79
spotify:track:4paAidoE8VAemwU4jgCc6l,4paAidoE8VAemwU4jgCc6l,all my friends,60
spotify:track:7IwURvEfVcdxUCjLKUu6sv,7IwURvEfVcdxUCjLKUu6sv,"Shame On a Nigga (feat. Raekwon, Ol' Dirty Bastard & Method Man)",61
